date,expiration,strike,right,open_interest,spot
2026-06-05,2026-09-18,45.0,P,1020,26.1
2026-06-05,2026-09-18,47.5,C,1267,26.1
2026-06-05,2026-09-18,47.5,P,809,26.1
2026-06-05,2026-09-18,50.0,C,1174,26.1
2026-06-05,2026-09-18,50.0,P,650,26.1
2026-06-05,2026-12-18,10.0,C,417,26.1
2026-06-05,2026-12-18,10.0,P,623,26.1
2026-06-05,2026-12-18,11.0,C,583,26.1
2026-06-05,2026-12-18,11.0,P,1200,26.1
2026-06-05,2026-12-18,12.0,C,498,26.1
2026-06-05,2026-12-18,12.0,P,870,26.1
2026-06-05,2026-12-18,13.0,C,671,26.1
2026-06-05,2026-12-18,13.0,P,968,26.1
2026-06-05,2026-12-18,14.0,C,976,26.1
2026-06-05,2026-12-18,14.0,P,1269,26.1
2026-06-05,2026-12-18,15.0,C,1236,26.1
2026-06-05,2026-12-18,15.0,P,1968,26.1
2026-06-05,2026-12-18,16.0,C,1146,26.1
2026-06-05,2026-12-18,16.0,P,1818,26.1
2026-06-05,2026-12-18,17.0,C,1345,26.1
2026-06-05,2026-12-18,17.0,P,1901,26.1
2026-06-05,2026-12-18,18.0,C,1460,26.1
2026-06-05,2026-12-18,18.0,P,2513,26.1
2026-06-05,2026-12-18,19.0,C,2225,26.1
2026-06-05,2026-12-18,19.0,P,2712,26.1
2026-06-05,2026-12-18,20.0,C,1762,26.1
2026-06-05,2026-12-18,20.0,P,4051,26.1
2026-06-05,2026-12-18,21.0,C,2347,26.1
2026-06-05,2026-12-18,21.0,P,3960,26.1
2026-06-05,2026-12-18,22.0,C,2398,26.1
2026-06-05,2026-12-18,22.0,P,3688,26.1
2026-06-05,2026-12-18,23.0,C,3066,26.1
2026-06-05,2026-12-18,23.0,P,3759,26.1
2026-06-05,2026-12-18,24.0,C,2617,26.1
2026-06-05,2026-12-18,24.0,P,5815,26.1
2026-06-05,2026-12-18,24.5,C,3631,26.1
2026-06-05,2026-12-18,24.5,P,5770,26.1
2026-06-05,2026-12-18,25.0,C,5549,26.1
2026-06-05,2026-12-18,25.0,P,5168,26.1
2026-06-05,2026-12-18,25.5,C,4740,26.1
2026-06-05,2026-12-18,25.5,P,4546,26.1
2026-06-05,2026-12-18,26.0,C,3802,26.1
2026-06-05,2026-12-18,26.0,P,3610,26.1
2026-06-05,2026-12-18,26.5,C,5303,26.1
2026-06-05,2026-12-18,26.5,P,3526,26.1
2026-06-05,2026-12-18,27.0,C,4744,26.1
2026-06-05,2026-12-18,27.0,P,2799,26.1
2026-06-05,2026-12-18,27.5,C,3901,26.1
2026-06-05,2026-12-18,27.5,P,3192,26.1
2026-06-05,2026-12-18,28.0,C,3907,26.1
2026-06-05,2026-12-18,28.0,P,3164,26.1
2026-06-05,2026-12-18,29.0,C,4158,26.1
2026-06-05,2026-12-18,29.0,P,2897,26.1
2026-06-05,2026-12-18,30.0,C,10640,26.1
2026-06-05,2026-12-18,30.0,P,2553,26.1
2026-06-05,2026-12-18,32.5,C,4265,26.1
2026-06-05,2026-12-18,32.5,P,2132,26.1
2026-06-05,2026-12-18,35.0,C,2782,26.1
2026-06-05,2026-12-18,35.0,P,1676,26.1
2026-06-05,2026-12-18,37.5,C,2425,26.1
2026-06-05,2026-12-18,37.5,P,1957,26.1
2026-06-05,2026-12-18,40.0,C,4820,26.1
2026-06-05,2026-12-18,40.0,P,1826,26.1
2026-06-05,2026-12-18,42.5,C,1262,26.1
2026-06-05,2026-12-18,42.5,P,1232,26.1
2026-06-05,2026-12-18,45.0,C,1382,26.1
2026-06-05,2026-12-18,45.0,P,775,26.1
2026-06-05,2026-12-18,47.5,C,1494,26.1
2026-06-05,2026-12-18,47.5,P,998,26.1
2026-06-05,2026-12-18,50.0,C,999,26.1
2026-06-05,2026-12-18,50.0,P,816,26.1
2026-06-05,2027-01-15,10.0,C,1284,26.1
2026-06-05,2027-01-15,10.0,P,2072,26.1
2026-06-05,2027-01-15,11.0,C,1272,26.1
2026-06-05,2027-01-15,11.0,P,2509,26.1
2026-06-05,2027-01-15,12.0,C,1681,26.1
2026-06-05,2027-01-15,12.0,P,3823,26.1
2026-06-05,2027-01-15,13.0,C,1857,26.1
2026-06-05,2027-01-15,13.0,P,2802,26.1
2026-06-05,2027-01-15,14.0,C,2335,26.1
2026-06-05,2027-01-15,14.0,P,3041,26.1
2026-06-05,2027-01-15,15.0,C,3427,26.1
2026-06-05,2027-01-15,15.0,P,4228,26.1
2026-06-05,2027-01-15,16.0,C,3258,26.1
2026-06-05,2027-01-15,16.0,P,6347,26.1
2026-06-05,2027-01-15,17.0,C,4441,26.1
2026-06-05,2027-01-15,17.0,P,4827,26.1
2026-06-05,2027-01-15,18.0,C,2865,26.1
2026-06-05,2027-01-15,18.0,P,7582,26.1
2026-06-05,2027-01-15,19.0,C,3807,26.1
2026-06-05,2027-01-15,19.0,P,6933,26.1
2026-06-05,2027-01-15,20.0,C,4689,26.1
2026-06-05,2027-01-15,20.0,P,8832,26.1
2026-06-05,2027-01-15,21.0,C,4262,26.1
2026-06-05,2027-01-15,21.0,P,9224,26.1
2026-06-05,2027-01-15,22.0,C,4022,26.1
2026-06-05,2027-01-15,22.0,P,11560,26.1
2026-06-05,2027-01-15,23.0,C,5592,26.1
2026-06-05,2027-01-15,23.0,P,8434,26.1
2026-06-05,2027-01-15,24.0,C,6655,26.1
2026-06-05,2027-01-15,24.0,P,12200,26.1
2026-06-05,2027-01-15,24.5,C,5160,26.1
2026-06-05,2027-01-15,24.5,P,8302,26.1
2026-06-05,2027-01-15,25.0,C,6135,26.1
2026-06-05,2027-01-15,25.0,P,11482,26.1
2026-06-05,2027-01-15,25.5,C,6031,26.1
2026-06-05,2027-01-15,25.5,P,6113,26.1
2026-06-05,2027-01-15,26.0,C,8478,26.1
2026-06-05,2027-01-15,26.0,P,6732,26.1
2026-06-05,2027-01-15,26.5,C,10321,26.1
2026-06-05,2027-01-15,26.5,P,7416,26.1
2026-06-05,2027-01-15,27.0,C,9757,26.1
2026-06-05,2027-01-15,27.0,P,5815,26.1
2026-06-05,2027-01-15,27.5,C,9097,26.1
2026-06-05,2027-01-15,27.5,P,8281,26.1
2026-06-05,2027-01-15,28.0,C,12208,26.1
2026-06-05,2027-01-15,28.0,P,6321,26.1
2026-06-05,2027-01-15,29.0,C,8479,26.1
2026-06-05,2027-01-15,29.0,P,7645,26.1
2026-06-05,2027-01-15,30.0,C,22749,26.1
2026-06-05,2027-01-15,30.0,P,5107,26.1
2026-06-05,2027-01-15,32.5,C,6489,26.1
2026-06-05,2027-01-15,32.5,P,4245,26.1
2026-06-05,2027-01-15,35.0,C,8427,26.1
2026-06-05,2027-01-15,35.0,P,3610,26.1
2026-06-05,2027-01-15,37.5,C,5818,26.1
2026-06-05,2027-01-15,37.5,P,3481,26.1
2026-06-05,2027-01-15,40.0,C,12138,26.1
2026-06-05,2027-01-15,40.0,P,2834,26.1
2026-06-05,2027-01-15,42.5,C,4143,26.1
2026-06-05,2027-01-15,42.5,P,2453,26.1
2026-06-05,2027-01-15,45.0,C,4089,26.1
2026-06-05,2027-01-15,45.0,P,2181,26.1
2026-06-05,2027-01-15,47.5,C,4530,26.1
2026-06-05,2027-01-15,47.5,P,1771,26.1
2026-06-05,2027-01-15,50.0,C,4047,26.1
2026-06-05,2027-01-15,50.0,P,1951,26.1
2026-06-05,2028-01-21,10.0,C,1400,26.1
2026-06-05,2028-01-21,10.0,P,2646,26.1
2026-06-05,2028-01-21,11.0,C,2075,26.1
2026-06-05,2028-01-21,11.0,P,2392,26.1
2026-06-05,2028-01-21,12.0,C,2150,26.1
2026-06-05,2028-01-21,12.0,P,3161,26.1
2026-06-05,2028-01-21,13.0,C,1666,26.1
2026-06-05,2028-01-21,13.0,P,4850,26.1
2026-06-05,2028-01-21,14.0,C,2877,26.1
2026-06-05,2028-01-21,14.0,P,3476,26.1
2026-06-05,2028-01-21,15.0,C,2176,26.1
2026-06-05,2028-01-21,15.0,P,5812,26.1
2026-06-05,2028-01-21,16.0,C,3260,26.1
2026-06-05,2028-01-21,16.0,P,5836,26.1
2026-06-05,2028-01-21,17.0,C,2379,26.1
2026-06-05,2028-01-21,17.0,P,5539,26.1
2026-06-05,2028-01-21,18.0,C,2502,26.1
2026-06-05,2028-01-21,18.0,P,5702,26.1
2026-06-05,2028-01-21,19.0,C,3536,26.1
2026-06-05,2028-01-21,19.0,P,5549,26.1
2026-06-05,2028-01-21,20.0,C,2778,26.1
2026-06-05,2028-01-21,20.0,P,6106,26.1
2026-06-05,2028-01-21,21.0,C,4145,26.1
2026-06-05,2028-01-21,21.0,P,7253,26.1
2026-06-05,2028-01-21,22.0,C,3680,26.1
2026-06-05,2028-01-21,22.0,P,8750,26.1
2026-06-05,2028-01-21,23.0,C,6117,26.1
2026-06-05,2028-01-21,23.0,P,8427,26.1
2026-06-05,2028-01-21,24.0,C,5774,26.1
2026-06-05,2028-01-21,24.0,P,9020,26.1
2026-06-05,2028-01-21,24.5,C,4800,26.1
2026-06-05,2028-01-21,24.5,P,6276,26.1
2026-06-05,2028-01-21,25.0,C,4709,26.1
2026-06-05,2028-01-21,25.0,P,8702,26.1
2026-06-05,2028-01-21,25.5,C,6183,26.1
2026-06-05,2028-01-21,25.5,P,5690,26.1
2026-06-05,2028-01-21,26.0,C,6571,26.1
2026-06-05,2028-01-21,26.0,P,7022,26.1
2026-06-05,2028-01-21,26.5,C,8936,26.1
2026-06-05,2028-01-21,26.5,P,5017,26.1
2026-06-05,2028-01-21,27.0,C,8958,26.1
2026-06-05,2028-01-21,27.0,P,5861,26.1
2026-06-05,2028-01-21,27.5,C,7364,26.1
2026-06-05,2028-01-21,27.5,P,4658,26.1
2026-06-05,2028-01-21,28.0,C,8259,26.1
2026-06-05,2028-01-21,28.0,P,4804,26.1
2026-06-05,2028-01-21,29.0,C,5847,26.1
2026-06-05,2028-01-21,29.0,P,4145,26.1
2026-06-05,2028-01-21,30.0,C,20517,26.1
2026-06-05,2028-01-21,30.0,P,4116,26.1
2026-06-05,2028-01-21,32.5,C,5452,26.1
2026-06-05,2028-01-21,32.5,P,3259,26.1
2026-06-05,2028-01-21,35.0,C,4604,26.1
2026-06-05,2028-01-21,35.0,P,4146,26.1
2026-06-05,2028-01-21,37.5,C,6016,26.1
2026-06-05,2028-01-21,37.5,P,4192,26.1
2026-06-05,2028-01-21,40.0,C,13256,26.1
2026-06-05,2028-01-21,40.0,P,3613,26.1
2026-06-05,2028-01-21,42.5,C,3790,26.1
2026-06-05,2028-01-21,42.5,P,2717,26.1
2026-06-05,2028-01-21,45.0,C,3080,26.1
2026-06-05,2028-01-21,45.0,P,2471,26.1
2026-06-05,2028-01-21,47.5,C,3612,26.1
2026-06-05,2028-01-21,47.5,P,2642,26.1
2026-06-05,2028-01-21,50.0,C,4580,26.1
2026-06-05,2028-01-21,50.0,P,1712,26.1
